Frame Rate:,29.9700000915
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
3058,00:01:42.035,10.472522048176913,13.852112676056338,6.020139528761353,11.545313939713045
3059,00:01:42.069,8.946546882541355,10.145188890351454,5.5163222324601815,11.178129524812427
3060,00:01:42.102,8.093095958931157,8.517967618796893,5.103692246939581,10.657628011056996
3061,00:01:42.135,7.670132947216007,7.851882321969199,5.120277741213637,10.038238778465184
3062,00:01:42.169,8.575841340880173,9.814992760300118,5.178886402527313,10.733644859813085
3063,00:01:42.202,7.370442279847308,8.037185731209687,4.8286165591680925,9.245524549164143
3064,00:01:42.236,8.624972576894388,9.964229301039884,5.05910227721469,10.85158615242859
3065,00:01:42.269,8.453281997279628,9.482164012110044,4.968573120968803,10.909108858760037
3066,00:01:42.302,7.958931157035671,9.160392260102672,4.876135316572332,9.840265894432013
3067,00:01:42.336,7.2841033741389145,7.7615835198104515,4.587238383572463,9.503488219033828
3068,00:01:42.369,7.89619806063797,8.70448861392655,4.61603264446492,10.368072923522442
3069,00:01:42.402,7.232580843315344,8.226108990390944,4.305383704093721,9.166249835461366
3070,00:01:42.436,7.592898512570751,9.22344346452547,4.481209688034751,9.074042385152033
3071,00:01:42.469,7.019130358474837,7.889923654073977,4.289982887982098,8.877484533368435
3072,00:01:42.503,7.225955420999518,8.3143016980387,4.252994603132816,9.110569961827037
3073,00:01:42.536,6.849732350489227,8.053376332762932,3.9874621561142556,8.508358562590496
3074,00:01:42.569,6.713845377561317,7.667171251809925,3.862215348163749,8.61214953271028
3075,00:01:42.603,6.016925540783642,6.699848624457022,3.626628932473345,7.724299065420561
3076,00:01:42.636,6.707219955245492,7.65594971699355,3.99417533236804,8.471534816374884
3077,00:01:42.669,6.7932736606555215,7.367513492167961,4.267868895616691,8.744438594181913
3078,00:01:42.703,15.095564038436224,17.93267079110175,10.06561800710807,17.288403317098854
3079,00:01:42.736,15.311625202930982,19.187508226931683,10.92256811899434,15.824799262866922
3080,00:01:42.769,18.331457592909484,27.116394629459,10.368895616690798,17.50908253257865
3081,00:01:42.803,12.761418981176782,16.44313544820324,9.150914834803212,12.690206660523891
3082,00:01:42.836,10.432670791101751,9.402165328419112,10.875575885217849,11.02027115966829
3083,00:01:42.870,14.160918783730422,14.10500855600895,11.611425562722127,16.766322232460183
3084,00:01:42.903,10.008731516826817,8.938067658286165,8.393378965381071,12.694747926813216
3085,00:01:42.936,11.560945109911808,11.177603001184679,9.522015269185205,13.98321705936554
3086,00:01:42.970,14.80872932297837,15.974858496775044,8.766420955640385,19.68490851651968
3087,00:01:43.003,24.988833311394853,28.54659734105568,9.344379360273793,37.075523232855076
3088,00:01:43.036,43.10756438945197,62.34915098065026,7.758226931683559,59.215315256022116
3089,00:01:43.070,26.01832960379097,29.217816243253917,1.4662366723706726,47.370935895748325
3090,00:01:43.103,16.573340353648373,24.775964196393314,0.9362577333157825,24.007799131236013
3091,00:01:43.136,12.419650300557237,19.7450967487166,0.6114913781755956,16.90236277477952
3092,00:01:43.170,11.067757009345796,17.97281821771752,0.589344478083454,14.64110833223641
3093,00:01:43.203,12.186071256197623,18.540805581150455,0.6429511649335264,17.374457022508885
3094,00:01:43.237,11.240039928041773,19.118961432144268,0.6510793734368829,13.950078978544163
3095,00:01:43.270,8.5922732657628,15.589871001711202,0.47857706989601156,9.70837172568119
3096,00:01:43.303,9.605567987363433,17.26102408845597,0.5142819534026589,11.04139792023167
3097,00:01:43.337,7.9332521609407225,14.341154403053837,0.48130841121495327,8.977293668553376
3098,00:01:43.370,6.632036768900005,12.52227853099908,0.4473147294984862,6.926517046202449
3099,00:01:43.403,8.607312096880348,15.313873897591154,0.6008950901671712,9.907167302882717
3100,00:01:43.437,8.081720854723356,13.14607739897328,0.5775306041858629,10.521554561010925
3101,00:01:43.470,8.176418323022245,15.600401474266159,0.5429116756614453,8.385941819139134
3102,00:01:43.504,9.654370146110308,16.608430959589313,0.6245228379623535,11.730156640779255
3103,00:01:43.537,6.34576148479663,11.204883506647361,0.40979992102145585,7.4226010267210745
3104,00:01:43.570,9.201548857004958,15.77112676056338,0.5577530604185863,11.275766750032908
3105,00:01:43.604,7.127396779430477,12.279880215874687,0.5063182835329736,8.59599183888377
3106,00:01:43.637,6.482920889824931,11.438659997367381,0.5228708700802949,7.487231802027116
3107,00:01:43.670,8.300557237506032,15.581742793207844,0.637751744109517,8.682177175200737
3108,00:01:43.704,15.797924619367295,25.5133605370541,0.9983875213900224,20.88202579965776
3109,00:01:43.737,12.76350313720328,23.07976832960379,0.871396603922601,14.339344478083454
3110,00:01:43.770,11.440974507481023,19.41440700276425,0.6746083980518626,14.233908121626959
3111,00:01:43.804,9.456781185555702,15.991345267868896,0.5411675661445308,11.83783072265368
3112,00:01:43.837,9.412103461892853,16.247235750954324,0.5856588126892194,11.403415822035013
3113,00:01:43.871,10.222675617568338,18.43826510464657,0.7627681979728841,11.46699355008556
3114,00:01:43.904,10.451702426396384,19.226141898117678,0.7602343030143478,11.368731078057127
3115,00:01:43.937,9.528487122109604,17.848657364749243,0.6371923127550349,10.099611688824536
3116,00:01:43.971,10.131532183756747,17.259148348032117,0.6040871396603923,12.531361063577728
3117,00:01:44.004,6.205563599666534,10.86369619586679,0.3896603922601027,7.363334210872713
3118,00:01:44.037,10.088642446579792,16.898446755298146,0.6461761221534816,12.721304462287746
3119,00:01:44.071,7.177471370277741,12.947775437672766,0.5902000789785442,7.994438594181914
3120,00:01:44.104,7.88070949058839,14.978971962616823,0.5449848624457022,8.118171646702645
3121,00:01:44.137,11.838192707647757,11.46830985915493,1.0092141634855865,23.03705410030275
3122,00:01:44.171,5.592953358781975,8.721205739107543,0.5084572857706989,7.549197051467685
3123,00:01:44.204,8.396834276688168,10.37534553113071,0.6906673686981704,14.124489930235619
3124,00:01:44.238,8.472752402264051,13.487165986573647,0.5834210872712913,11.347670132947217
3125,00:01:44.271,27.56379711289544,36.83766618402001,1.6824075292878768,44.171317625378435
3126,00:01:44.304,43.9454060813479,71.060550217191,1.6900421218902197,59.085625904962484
3127,00:01:44.338,34.18016980386995,38.20195471896801,0.8166052389100961,63.521949453731736
3128,00:01:44.371,35.83279584046334,35.83569172041595,0.8175266552586548,70.84516914571542
3129,00:01:44.404,28.39908297134834,27.138311175464,0.649697248914045,57.40924048966697
3130,00:01:44.438,21.802147777631518,17.510695011188627,0.5026984335922074,47.39304988811373
3131,00:01:44.471,22.408779781492694,19.23927208108464,0.4728511254442543,47.51421613794919
3132,00:01:44.505,15.949420824009477,15.72173226273529,0.38179544557062,31.744734763722523
3133,00:01:44.538,23.876760563380284,18.25325786494669,0.4640318546794787,52.912991970514675
3134,00:01:44.571,22.212660699398885,17.2390417269975,0.5110240884559695,48.88791628274319
3135,00:01:44.605,22.17834890965732,20.154896669738054,0.6722719494537317,45.707878109780175
3136,00:01:44.638,61.917017682418496,47.423489535342895,11.526194550480453,126.80136896143215
3137,00:01:44.671,32.268132157430564,23.505857575358693,14.549295774647888,58.749243122285115
3138,00:01:44.705,20.04939449782809,12.03705410030275,13.954126628932473,34.15700276424904
3139,00:01:44.738,16.60096090562064,10.128043964722917,14.868270369882849,24.806568382256152
3140,00:01:44.771,14.268428326971174,8.527510859549823,15.557950506778992,18.719823614584705
3141,00:01:44.805,15.551160545829495,9.29014742661577,17.504278004475452,19.859056206397263
3142,00:01:44.838,15.485981308411214,8.837435829932868,18.826313018296695,18.79419507700408
3143,00:01:44.872,16.89055987012417,9.84599183888377,20.39739370804265,20.428294063446096
3144,00:01:44.905,16.485235399938574,8.661840200078979,21.58417796498618,19.20968803475056
3145,00:01:44.938,18.107323066122593,10.171350533105173,21.68421745425826,22.466401211004342
3146,00:01:44.972,15.460368127769732,8.471139923654073,18.299131236014215,19.61083322364091
3147,00:01:45.005,16.149115879075072,8.831380808213769,18.937771488745557,20.678195340265894
3148,00:01:45.038,16.09262428151463,8.441457154139792,19.25901671712518,20.577398973278925
3149,00:01:45.072,16.38371506296345,8.895978675793076,19.777445044096353,20.477721469000922
3150,00:01:45.105,16.17420253608881,8.76793471107016,19.734368829801237,20.020304067395024
3151,00:01:45.138,16.282479926286694,9.204982229827564,19.13771883638278,20.50473871264973
3152,00:01:45.172,15.47584572857707,8.549591944188496,18.74542582598394,19.13251941555877
3153,00:01:45.205,16.15211048220789,9.661247860997761,19.007404238515203,19.7876793471107
3154,00:01:45.239,15.408911412399632,8.509740687113334,18.754376727655654,18.962616822429908
3155,00:01:45.272,15.782534772497916,8.92187705673292,18.93490851651968,19.49081874424115
3156,00:01:45.305,15.899302356193237,8.700243517177833,19.68770567329209,19.30995787810978
3157,00:01:45.339,16.16526260365934,9.104514940107938,19.38989074634724,20.001382124522838
3158,00:01:45.372,15.736474924312228,8.688166381466369,19.298473081479532,19.222785309990787
3159,00:01:45.405,16.00774428502479,9.83263130182967,18.616756614453074,19.573844938791627
3160,00:01:45.439,15.785255144574613,9.363860734500461,19.186817164670266,18.805087534553113
3161,00:01:45.472,16.122427712693607,9.598361195208636,19.70014479399763,19.068777148874556
3162,00:01:45.506,16.68941687508227,9.422897196261681,20.737001447939978,19.90835198104515
3163,00:01:45.539,16.870562941512002,9.923917335790444,20.65081611162301,20.03695537712255
3164,00:01:45.572,16.9547957527094,9.765137554297748,20.936027379228644,20.163222324601815
3165,00:01:45.606,17.683504453512352,10.68118994339871,21.40321837567461,20.966105041463734
3166,00:01:45.639,16.53534289851257,9.48749506384099,20.9527115966829,19.16582203501382
3167,00:01:45.672,18.032852880523013,10.823713307884692,22.071475582466764,21.203369751217586
3168,00:01:45.706,17.492453161335614,10.095202053442149,21.651079373436882,20.731078057127814
3169,00:01:45.739,17.639835900136017,10.604054231933658,21.563544820323813,20.751908648150586
3170,00:01:45.772,17.33970646307753,10.392556272212715,21.89041726997499,19.736145847044885
3171,00:01:45.806,17.208711772190778,10.336349874950638,21.969724891404503,19.320060550217192
3172,00:01:45.839,16.717421350533105,10.03284191128077,22.058904830854285,18.060517309464263
3173,00:01:45.873,17.96595147207231,11.43102540476504,22.5788140055285,19.88801500592339
3174,00:01:45.906,17.389232591812558,10.732098196656574,22.07305515335001,19.362544425431093
3175,00:01:45.939,17.25718485367031,10.83931157035672,21.533598788995658,19.39864420165855
3176,00:01:45.973,16.71557851783599,10.270435698301961,21.258720547584574,18.61757930762143
3177,00:01:46.006,17.288907902242112,11.00427800447545,21.719823614584705,19.142622087666183
3178,00:01:46.039,16.98776929489711,10.046005001974464,21.656015532447018,19.261287350269843
3179,00:01:46.073,16.745919441884954,9.95254705804923,21.259576148479663,19.025635119125972
3180,00:01:46.106,15.496303365363522,8.499736738186126,20.64476108990391,17.344412268000525
3181,00:01:46.139,16.00613180641481,9.063479004870343,21.33839015400816,17.616526260365934
3182,00:01:46.173,15.587896538107147,8.41651309727524,20.793734368829803,17.5534421482164
3183,00:01:46.206,16.423006888684128,9.158220350138212,21.472291694089773,18.638508621824403
3184,00:01:46.240,15.869444078803037,8.638344083190733,21.20300776622351,17.766980386994867
3185,00:01:46.273,16.589278662629983,9.152889298407265,21.831216269580096,18.783730419902593
3186,00:01:46.306,16.40014698784608,9.10701592733974,21.69678820587074,18.39663683032776
3187,00:01:46.340,16.88785046728972,9.771093852836646,21.820718704751876,19.071738844280638
3188,00:01:46.373,16.465852748892104,8.821442674740029,21.099052257470053,19.477063314466236
3189,00:01:46.406,16.711070159273397,8.406048440173754,21.277445044096353,20.449716993550087
3190,00:01:46.440,16.706759247071215,8.6578254574174,20.497005396867184,20.96544688692905
3191,00:01:46.473,16.157606072572506,8.295412662893247,19.833618533631697,20.343787021192576
3192,00:01:46.507,15.862105655741303,7.835757535869422,19.501645386336712,20.24891404501777
3193,00:01:46.540,15.313018296696065,7.848262472028432,18.217125180992497,19.873667237067263
3194,00:01:46.573,14.656377517441095,7.571903382914308,17.35135579834145,19.045873371067525
3195,00:01:46.607,14.921098240533544,8.44974990127682,16.241871791496642,20.071673028827167
3196,00:01:46.640,14.1662827431881,8.089805186257733,15.205607476635514,19.203435566671054
3197,00:01:46.673,14.318831995085779,8.247169935500855,15.571409767013295,19.137916282743188
3198,00:01:46.707,13.664900618665262,7.236112939318152,15.242793207845201,18.515795708832435
3199,00:01:46.740,14.131038567855732,7.770238251941556,15.50668026852705,19.116197183098592
3200,00:01:46.773,13.957395463121408,7.851487429248388,15.291299197051467,18.729399763064368
3201,00:01:46.807,14.054001579570885,8.098723180202711,14.942707647755693,19.120573910754246
3202,00:01:46.840,13.622164450879731,7.39778860076346,14.448960115835199,19.019744636040542
3203,00:01:46.874,14.381992891931025,7.97561537448993,14.702020534421482,20.468342766881666
3204,00:01:46.907,13.977359484006845,7.428721863893642,14.763064367513492,19.7402922206134
3205,00:01:46.940,14.147613092887545,8.045215216532842,14.845564038436224,19.552060023693564
3206,00:01:46.974,12.904754069588874,6.837929445833882,14.085724628142687,17.790608134790048
3207,00:01:47.007,14.189208459479618,8.045379755166513,14.312063972620772,20.210181650651574
3208,00:01:47.040,13.966236672370675,7.216467026457813,14.282315387653021,20.399927603001185
3209,00:01:47.074,13.970174630336537,7.232427273923918,14.039719626168225,20.638376990917468
3210,00:01:47.107,13.410370321618181,6.530143477688561,13.990884559694615,19.71008292747137
3211,00:01:47.140,14.308904830854283,7.488515203369751,14.427701724364882,21.01049756482822
3212,00:01:47.174,14.01966785134483,7.069961827036988,14.438034750559432,20.551006976438067
3213,00:01:47.207,14.764764600061428,7.741246544688693,14.804166118204554,21.748881137291036
3214,00:01:47.241,14.691819139133868,7.454817691193893,14.904797946557851,21.71584177964986
3215,00:01:47.274,15.435018208942125,7.805976043174938,15.190371199157562,23.30870738449388
3216,00:01:47.307,14.92418059760432,7.5339278662629985,14.633210477820192,22.605403448729763
3217,00:01:47.341,15.661291737966742,7.760662103461893,14.91434118731078,24.30887192312755
3218,00:01:47.374,15.402483436444209,7.520567329208898,15.1237988679742,23.563084112149532
3219,00:01:47.407,15.469955245491642,7.756713176253784,15.336580229037779,23.316572331183362
3220,00:01:47.441,14.774209117634152,6.7971896801368965,14.990489666973806,22.534948005791758
3221,00:01:47.474,15.397777631521214,7.406245886534158,15.474726865868107,23.312360142161378
3222,00:01:47.508,15.739513404414025,7.338719231275504,15.53369751217586,24.346123469790708
3223,00:01:47.541,15.6408121626958,7.037613531657233,15.750954324075293,24.133868632354876
3224,00:01:47.574,15.816396823307448,6.96077398973279,16.23960115835198,24.24881532183757
3225,00:01:47.608,16.447983853275414,7.551204422798473,16.616131367645124,25.17661576938265
3226,00:01:47.641,16.011429950419025,6.729103593523759,16.655653547452943,24.649532710280372
3227,00:01:47.674,17.025306041858627,7.501217585889167,17.505133605370542,26.069566934316178
3228,00:01:47.708,16.746369180816988,7.126760563380282,17.45643016980387,25.655916809266817
3229,00:01:47.741,16.973838357246283,7.0423193365802295,17.698466499934185,26.18072923522443
3230,00:01:47.774,16.87973322802861,7.436981703303935,17.6018823219692,25.60033565881269
3231,00:01:47.808,17.42235970339169,7.967651704620245,17.399302356193235,26.90012504936159
3232,00:01:47.841,16.713384669387036,7.601322890614717,17.251151770435698,25.2876793471107
3233,00:01:47.875,16.87680444034926,8.255166513097276,17.142984072660262,25.232262735290245
3234,00:01:47.908,15.251283401342635,6.858760036856654,16.15766091878373,22.73742924838752
3235,00:01:47.941,16.5630512044228,8.473180202711596,16.6140910885876,24.6018823219692
3236,00:01:47.975,16.670714317054976,8.567757009345794,16.57509543240753,24.86929050941161
3237,00:01:48.008,16.79925189767891,9.018724496511782,16.50302751085955,24.876003685665395
3238,00:01:48.041,15.957252862972226,8.364815058575754,16.349677504278006,23.15726602606292
3239,00:01:48.075,16.239919266377083,8.722982756351191,16.768823219691985,23.227951823088063
3240,00:01:48.108,15.661785353867755,8.30390285639068,16.3411214953271,22.340331709885483
3241,00:01:48.141,15.998606906234917,9.213143346057654,16.221699355008557,22.56097801763854
3242,00:01:48.175,15.514095476284497,8.608299328682374,15.87162695800974,22.062360142161378
3243,00:01:48.208,16.539302794962925,10.76033302619455,15.207647755693037,23.649927603001185
3244,00:01:48.242,17.243122285112545,10.641996840858233,16.447545083585627,24.639824930893774
3245,00:01:48.275,15.982120135141065,8.448104514940107,16.285902329867053,23.212353560616034
3246,00:01:48.308,15.19716116010706,7.763097275240226,16.066934316177438,21.761451888903515
3247,00:01:48.342,15.705815892238164,8.310023693563249,16.041562458865343,22.765861524285903
3248,00:01:48.375,15.18285726821991,8.105271817822825,15.769744636040542,21.673555350796367
3249,00:01:48.408,15.74119169847747,8.134658417796498,15.657989996051073,23.430926681584836
3250,00:01:48.442,15.935380193936203,8.146834276688166,15.741937606950112,23.917368698170332
3251,00:01:48.475,16.705772015269186,9.372186389364222,15.805943135448203,24.93918652099513
3252,00:01:48.509,15.454675091044711,8.741345267868896,14.832071870475188,22.790608134790048
3253,00:01:48.542,15.616668860515118,9.589805186257733,14.554626826378835,22.70557456890878
3254,00:01:48.575,14.72880742398315,8.410885876003686,13.9842371988943,21.79129919705147
3255,00:01:48.609,14.463636961958668,8.25388311175464,13.4732789258918,21.663748848229563
3256,00:01:48.642,14.33457285770699,8.362708964064762,13.389133868632355,21.251875740423852
3257,00:01:48.675,15.077969373875654,9.378043964722917,13.409437936027379,22.446426220876663
3258,00:01:48.709,13.88269492343469,9.107147558246677,11.986738186126102,20.55419902593129
3259,00:01:48.742,15.510958273002501,9.797354218770566,13.492398315124392,23.243122285112545
3260,00:01:48.775,13.484182352683078,7.058279584046334,12.758588916677637,20.63567855732526
3261,00:01:48.809,14.294502215786935,7.72864288534948,12.749407660918784,22.405456101092536
3262,00:01:48.842,13.872109604668509,7.3284849282611555,12.623009082532578,21.664834803211793
3263,00:01:48.876,13.993824316616207,7.592799789390549,12.454126628932473,21.9345465315256
3264,00:01:48.909,13.340167171251808,6.854876925102014,12.142194287218638,21.023430301434775
3265,00:01:48.942,13.718276951428194,6.980156640779255,12.374193760695011,21.80048045281032
3266,00:01:48.976,13.92973103418016,6.869158878504673,12.343951559826246,22.576082664209558
3267,00:01:49.009,13.701241718222105,6.457351586152429,12.68763985783862,21.958733710675265
3268,00:01:49.042,13.166611820455444,6.0545939186521,12.251053047255496,21.194188495458732
3269,00:01:49.076,14.53753674696152,7.504475450835856,12.714229301039884,23.39390548900882
3270,00:01:49.109,13.223750603308325,6.115341582203501,12.234730814795315,21.321179412926156
3271,00:01:49.142,13.884197709622219,6.723937080426484,12.553935764117416,22.37472028432276
3272,00:01:49.176,13.331435654424993,6.397294984862445,12.27244306963275,21.32456890877978
3273,00:01:49.209,13.732723443464524,6.335362643148612,12.268757404238515,22.59405028300645
3274,00:01:49.243,12.827113772980562,5.636468342766881,11.926319599842042,20.918553376332763
3275,00:01:49.276,13.996939581413715,6.6598657364749245,12.707483217059366,22.623469790706856
3276,00:01:49.309,13.178798648589355,5.948696854021324,11.979169408977228,21.608529682769515
3277,00:01:49.343,13.043668553376333,5.971271554561011,11.82618138738976,21.33355271817823
3278,00:01:49.376,12.393126672809442,5.483019613005133,11.338258523101224,20.358101882321968
3279,00:01:49.409,12.385393357026894,6.024450440963538,11.054034487297617,20.077695142819532
3280,00:01:49.443,11.67580404545654,5.347900487034356,10.765894432012637,18.913617217322628
3281,00:01:49.476,12.341757711377298,6.520995129656443,10.84730814795314,19.656969856522313
3282,00:01:49.510,10.909777982536966,5.698894300381729,9.812031064894038,17.218408582335133
3283,00:01:49.543,10.742990654205606,5.570817427932078,9.35158615242859,17.306568382256152
3284,00:01:49.576,9.999012768197973,5.291430827958405,8.717914966434119,15.987692510201395
3285,00:01:49.610,10.52519634943618,5.748157167302883,8.884855864156904,16.942576016848758
3286,00:01:49.643,9.813873897591154,5.237034355666711,8.464130577859681,15.74045675924707
3287,00:01:49.676,9.9393510596288,4.784092404896669,8.556732920889825,16.477227853099908
3288,00:01:49.710,9.53561712956869,5.177241016190601,8.260069764380676,15.16954060813479
3289,00:01:49.743,10.0194155587732,5.7736277477951825,8.520830591022772,15.763788337501646
3290,00:01:49.776,9.341878373041991,4.878899565618007,8.219428721863894,14.92730683164407
3291,00:01:49.810,9.96392216225703,5.668750822693168,8.501184678162433,15.721830985915492
3292,00:01:49.843,9.648271247422228,5.21288008424378,8.498946952744504,15.2329867052784
3293,00:01:49.877,10.253224957219956,5.668026852705015,8.70985257338423,16.38179544557062
3294,00:01:49.910,9.115966829011453,4.743813347373964,7.917730683164407,14.686356456495986
3295,00:01:49.943,9.546630248782414,5.374226668421746,8.093852836646045,15.171811241279453
3296,00:01:49.977,9.219900399280418,5.526721074108201,7.50862182440437,14.624358299328682
3297,00:01:50.010,9.31874424114782,5.109187837304199,7.907562195603528,14.939482690535737
3298,00:01:50.043,8.837073844938791,4.7581940239568254,7.652724759773595,14.100302751085955
3299,00:01:50.077,9.378263349567812,5.553211794129261,7.551368961432145,15.030209293142029
3300,00:01:50.110,8.74246413057786,4.773594840068448,7.13567855732526,14.318118994339871
3301,00:01:50.143,8.598986442016587,4.523693563248651,7.054429380018428,14.218836382782678
3302,00:01:50.177,8.203457505155543,4.228577069896011,7.064795313939713,13.317000131630907
3303,00:01:50.210,9.552367162476417,5.882815585099381,7.338719231275504,15.435566671054364
3304,00:01:50.244,9.634406125224869,6.462583914703172,7.178491509806503,15.262142951164934
3305,00:01:50.277,11.576675003290774,8.57315387653021,8.684645254705805,17.472225878636305
3306,00:01:50.310,9.879173796674126,6.226734237198895,7.712748453336843,15.69803869948664
3307,00:01:50.344,9.923730858672283,5.90509411609846,8.144793997630643,15.721304462287746
3308,00:01:50.377,9.18981176780308,5.161445307358168,7.901638804791365,14.506351191259707
3309,00:01:50.410,9.669595454346014,5.908450704225352,7.751316309069369,15.349019349743319
3310,00:01:50.444,9.150870957834233,5.3064038436224825,7.548505989206266,14.59770304067395
3311,00:01:50.477,10.009499363783949,6.0283664604449125,7.681288666578912,16.318842964328024
3312,00:01:50.511,9.143038918871484,5.22584572857707,7.728906147163354,14.47436488087403
3313,00:01:50.544,9.540180334342503,5.861787547716204,7.6594708437541135,15.099282611557193
3314,00:01:50.577,8.829932868237462,5.218507305515335,7.196557851783599,14.074733447413452
3315,00:01:50.611,9.293887938221227,5.797749111491378,7.156509148348032,14.927405554824272
3316,00:01:50.644,8.616855337633277,4.843095958931157,7.2721469000921415,13.73532315387653
3317,00:01:50.677,9.072144706243693,5.242859023298671,7.309135184941424,14.664439910490984
3318,00:01:50.711,8.78085647843447,5.081808608661314,7.312919573515861,13.947841253126233
3319,00:01:50.744,8.833815979992101,5.079636698696854,7.513525075687771,13.908286165591681
3320,00:01:50.777,8.144212627791672,4.455804922995919,6.871034618928524,13.105798341450573
3321,00:01:50.811,8.937606950111887,5.150914834803212,7.403711991575622,14.258194023956825
3322,00:01:50.844,8.471326400772234,4.665986573647492,7.290608134790049,13.457384493879163
3323,00:01:50.878,9.525832565486377,5.463669869685402,7.605798341450573,15.508029485323155
3324,00:01:50.911,8.917566144530735,5.165854942740555,7.034849282611558,14.551994208240094
3325,00:01:50.944,9.584199903470667,6.075194155587732,6.9893708042648415,15.688034750559432
3326,00:01:50.978,8.573450046070816,5.1067855732525995,6.589673555350797,14.023891009609056
3327,00:01:51.011,9.515016892633057,5.782512834013426,7.342174542582598,15.420363301303146
3328,00:01:51.044,8.867447676714493,5.31601289982888,6.875082269316835,14.411247860997761
3329,00:01:51.078,9.216521872669036,5.745952349611689,7.061800710806898,14.841812557588522
3330,00:01:51.111,8.57958185248563,5.004014742661577,6.837337106752665,13.897393708042648
3331,00:01:51.144,9.901353604493002,6.793997630643675,7.479366855337633,15.430696327497696
3332,00:01:51.178,8.784443420648502,5.4905883901540085,7.07246281426879,13.790279057522707
3333,00:01:51.211,9.996007195822914,6.174081874424115,7.917993944978281,15.895945768066342
3334,00:01:51.245,9.697303760256242,6.061372910359353,7.804396472291694,15.226141898117678
3335,00:01:51.278,9.710126804440348,6.085592997235751,7.703994998025537,15.34079241805976
3336,00:01:51.311,8.86526479750779,5.441457154139792,7.230946426220877,13.923390812162696
3337,00:01:51.345,9.255451713395638,5.7324601816506515,7.18530340924049,14.848591549295774
3338,00:01:51.378,8.479487517002324,5.47824799262867,6.724562327234435,13.235652231143872
3339,00:01:51.411,9.163145539906104,6.008950901671713,7.041661182045544,14.438824536001054
3340,00:01:51.445,8.585165196788205,5.548966697380545,6.966565749638015,13.239963143346058
3341,00:01:51.478,8.697874160852969,5.821113597472687,6.889923654073977,13.382585231012241
3342,00:01:51.512,8.692992848054056,5.513163090693695,7.137422666842174,13.4283927866263
3343,00:01:51.545,9.337128691150015,5.916578912728709,7.551862577333158,14.542944583388179
3344,00:01:51.578,8.418882453600105,5.337863630380413,6.853428985125707,13.065354745294195
3345,00:01:51.612,8.842163573340356,5.832203501382125,6.742167961037252,13.952119257601685
3346,00:01:51.645,7.987385371418543,5.467684612346979,6.1864222719494535,12.308049229959195
3347,00:01:51.678,8.33972840156202,5.566539423456628,6.004014742661577,13.448631038567855
3348,00:01:51.712,7.269711728313808,5.016486771093853,5.326938265104647,11.465710148742925
3349,00:01:51.745,7.636687727611776,5.252303540871397,5.719757799131236,11.938001842832698
3350,00:01:51.778,7.19048089158001,4.355370541003028,5.723805449519547,11.492266684217455
3351,00:01:51.812,7.955124829976744,5.31127418717915,5.706265631170199,12.847834671580888
3352,00:01:51.845,7.22388223421526,4.886961958667896,5.572890614716336,11.21179412926155
3353,00:01:51.879,8.024582071870476,5.351158351981045,6.162169277346321,12.56041858628406
3354,00:01:51.912,7.375564915975605,5.108430959589311,5.7946228774516255,11.223640910885877
3355,00:01:51.945,8.459029880215875,6.179742003422404,6.232789258917994,12.964558378307226
3356,00:01:51.979,6.846803562809882,4.450440963538239,5.429149664341187,10.660820060550217
3357,00:01:52.012,7.374851915229695,5.016256417006713,5.660490983282875,11.4478083453995
3358,00:01:52.045,7.089465139748146,4.807950506778992,5.370935895748322,11.089509016717125
3359,00:01:52.079,7.9449892501426005,5.854514940107937,5.752303540871397,12.228149269448467
3360,00:01:52.112,7.023353516739064,4.8739963143346055,5.2887982098196655,10.907266026062919
3361,00:01:52.145,8.438594181913913,6.5069764380676585,5.80087534553113,13.007930762142951
3362,00:01:52.179,6.748683690930631,4.834671580887193,5.032414110833224,10.378965381071476
3363,00:01:52.212,7.158834627703918,5.088554692641832,5.320323812031065,11.067625378438857
3364,00:01:52.246,5.958273002500988,4.11066868500724,4.601322890614717,9.162827431881006
3365,00:01:52.279,6.878943442586987,5.14258917993945,4.9812425957614845,10.512998552060024
3366,00:01:52.312,6.141371594050284,4.452481242595762,4.73509279978939,9.236540739765697
3367,00:01:52.346,7.014303891887148,4.667434513623799,5.562294326707911,10.813182835329735
3368,00:01:52.379,6.330777499890307,4.157595103330262,5.4426418323022245,9.392095564038437
3369,00:01:52.412,7.274560133385986,4.978511254442543,5.742661576938265,11.102507568777149
3370,00:01:52.446,6.692959940327323,4.391634855864157,5.40874687376596,10.27849809135185
3371,00:01:52.479,7.872701943749726,6.062755034882191,5.578715282348296,11.976635514018692
3372,00:01:52.513,10.286977315607038,9.810681848097934,5.958931157035672,15.091318941687508
3373,00:01:52.546,13.143806765828616,14.286132683954193,6.761945504804528,18.383342108727128
3374,00:01:52.579,7.916238866219121,6.455048045281032,5.847637225220482,11.44603132815585
3375,00:01:52.613,8.328122943267077,6.5207976832960375,6.19283927866263,12.270731867842569
3376,00:01:52.646,7.7016366109429155,5.3004475450835855,6.2275898380939845,11.576872449651178
3377,00:01:52.679,8.250482646658769,5.979926286692115,6.762044227984731,12.00947742529946
3378,00:01:52.713,7.450912640954762,5.039917072528629,6.239041726997499,11.07377912333816
3379,00:01:52.746,8.101465490763898,5.10329735421877,6.916381466368303,12.28471765170462
